Frame,Timestamp,TrackID,Role,AOI,x1,y1,x2,y2
17949,719.2612,225,Target,Head,657,368,779,491
17949,719.2612,225,Target,Body,646,365,824,793
17949,719.2612,225,Target,Feet,695,714,838,820
17949,719.2612,225,Target,Peripersonal,623,342,847,839
17949,719.2612,227,3,FullBody,1407,445,1536,627
17949,719.2612,228,Confederate_1,FullBody,1208,451,1325,599
17950,719.3012,226,Confederate_2,FullBody,1452,471,1617,801
17950,719.3012,225,Target,Head,652,365,773,489
17950,719.3012,225,Target,Body,640,362,817,790
17950,719.3012,225,Target,Feet,689,710,833,817
17950,719.3012,225,Target,Peripersonal,617,339,842,836
17950,719.3012,227,3,FullBody,1401,443,1525,626
17950,719.3012,228,Confederate_1,FullBody,1199,448,1318,595
17951,719.3413,226,Confederate_2,FullBody,1445,467,1611,795
17951,719.3413,225,Target,Head,645,363,768,487
17951,719.3413,225,Target,Body,633,360,811,789
17951,719.3413,225,Target,Feet,682,710,826,816
17951,719.3413,225,Target,Peripersonal,611,338,835,835
17951,719.3413,227,3,FullBody,1392,440,1521,628
17951,719.3413,228,Confederate_1,FullBody,1196,447,1312,594
17952,719.3814,226,Confederate_2,FullBody,1435,467,1603,792
17952,719.3814,225,Target,Head,639,363,761,487
17952,719.3814,225,Target,Body,627,362,804,790
17952,719.3814,225,Target,Feet,679,713,819,816
17952,719.3814,225,Target,Peripersonal,604,338,829,836
17952,719.3814,227,3,FullBody,1385,441,1509,626
17952,719.3814,228,Confederate_1,FullBody,1194,447,1306,590
17953,719.4215,226,Confederate_2,FullBody,1424,472,1594,793
17953,719.4215,225,Target,Head,633,366,755,490
17953,719.4215,225,Target,Body,621,364,800,795
17953,719.4215,225,Target,Feet,673,718,815,822
17953,719.4215,225,Target,Peripersonal,598,339,825,842
17953,719.4215,227,3,FullBody,1379,442,1503,626
17953,719.4215,228,Confederate_1,FullBody,1181,449,1298,594
17954,719.4615,226,Confederate_2,FullBody,1420,471,1588,790
17954,719.4615,225,Target,Head,628,368,750,492
17954,719.4615,225,Target,Body,616,364,796,797
17954,719.4615,225,Target,Feet,668,716,813,823
17954,719.4615,225,Target,Peripersonal,592,342,824,843
17954,719.4615,227,3,FullBody,1375,445,1502,625
17955,719.5016,226,Confederate_2,FullBody,1414,472,1581,791
17955,719.5016,225,Target,Head,626,369,747,493
17955,719.5016,225,Target,Body,615,364,792,794
17955,719.5016,225,Target,Feet,665,715,811,822
17955,719.5016,225,Target,Peripersonal,590,343,823,842
17955,719.5016,227,3,FullBody,1373,445,1502,623
17955,719.5016,228,Confederate_1,FullBody,1178,450,1292,595
17956,719.5417,226,Confederate_2,FullBody,1415,473,1583,792
17956,719.5417,225,Target,Head,626,368,747,492
17956,719.5417,225,Target,Body,614,363,793,794
17956,719.5417,225,Target,Feet,665,714,811,822
17956,719.5417,225,Target,Peripersonal,589,342,822,841
17956,719.5417,227,3,FullBody,1373,445,1503,625
17956,719.5417,228,Confederate_1,FullBody,1178,450,1291,595
17957,719.5818,226,Confederate_2,FullBody,1415,473,1581,791
17957,719.5818,225,Target,Head,627,366,750,490
17957,719.5818,225,Target,Body,616,363,793,792
17957,719.5818,225,Target,Feet,666,711,811,820
17957,719.5818,225,Target,Peripersonal,592,340,822,840
17957,719.5818,227,3,FullBody,1377,442,1503,625
17957,719.5818,228,Confederate_1,FullBody,1178,450,1294,592
17958,719.6218,226,Confederate_2,FullBody,1419,471,1584,790
17958,719.6218,227,3,FullBody,1379,439,1500,625
17959,719.6619,226,Confederate_2,FullBody,1417,468,1581,785
17959,719.6619,227,3,FullBody,1379,437,1502,625
17959,719.6619,225,Target,Head,628,360,750,484
17959,719.6619,225,Target,Body,615,358,793,785
17959,719.6619,225,Target,Feet,666,707,813,814
17959,719.6619,225,Target,Peripersonal,590,334,824,833
17959,719.6619,228,Confederate_1,FullBody,1181,446,1296,589
17960,719.702,226,Confederate_2,FullBody,1419,467,1584,784
17960,719.702,227,3,FullBody,1380,434,1502,625
17960,719.702,225,Target,Head,628,359,751,483
17960,719.702,225,Target,Body,617,356,794,785
17960,719.702,225,Target,Feet,668,707,812,812
17960,719.702,225,Target,Peripersonal,593,333,822,831
17960,719.702,228,Confederate_1,FullBody,1181,445,1297,587
17961,719.742,226,Confederate_2,FullBody,1415,466,1587,782
17961,719.742,227,3,FullBody,1378,432,1503,624
17961,719.742,225,Target,Head,630,358,753,481
17961,719.742,225,Target,Body,618,355,796,783
17961,719.742,225,Target,Feet,671,706,815,811
17961,719.742,225,Target,Peripersonal,593,332,827,830
17961,719.742,228,Confederate_1,FullBody,1184,442,1298,589
17962,719.7821,226,Confederate_2,FullBody,1417,463,1593,785
17962,719.7821,227,3,FullBody,1380,431,1505,622
17962,719.7821,225,Target,Head,633,355,756,479
17962,719.7821,225,Target,Body,622,354,799,782
17962,719.7821,225,Target,Feet,675,703,816,808
17962,719.7821,225,Target,Peripersonal,598,330,827,827
17962,719.7821,228,Confederate_1,FullBody,1188,440,1298,587
17963,719.8222,226,Confederate_2,FullBody,1423,462,1594,784
17963,719.8222,227,3,FullBody,1379,428,1509,619
17963,719.8222,225,Target,Head,637,354,760,477
17963,719.8222,225,Target,Body,626,352,802,778
17963,719.8222,225,Target,Feet,680,701,818,805
17963,719.8222,225,Target,Peripersonal,603,329,829,824
17963,719.8222,228,Confederate_1,FullBody,1193,439,1301,584
17964,719.8623,226,Confederate_2,FullBody,1433,458,1602,781
17964,719.8623,227,3,FullBody,1379,427,1513,615
17964,719.8623,225,Target,Head,640,352,763,475
17964,719.8623,225,Target,Body,630,350,806,776
17964,719.8623,225,Target,Feet,683,699,821,805
17964,719.8623,225,Target,Peripersonal,608,326,831,824
17964,719.8623,228,Confederate_1,FullBody,1194,437,1305,583
17965,719.9023,226,Confederate_2,FullBody,1438,458,1608,776
17965,719.9023,227,3,FullBody,1363,426,1522,615
17965,719.9023,225,Target,Head,645,350,766,473
17965,719.9023,225,Target,Body,634,346,810,774
17965,719.9023,225,Target,Feet,684,694,828,802
17965,719.9023,225,Target,Peripersonal,611,325,837,821
17965,719.9023,228,Confederate_1,FullBody,1199,434,1310,583
17966,719.9424,226,Confederate_2,FullBody,1442,457,1613,776
17966,719.9424,227,3,FullBody,1374,423,1521,613
17966,719.9424,225,Target,Head,649,347,770,470
17966,719.9424,225,Target,Body,638,344,813,771
17966,719.9424,225,Target,Feet,687,691,833,798
17966,719.9424,225,Target,Peripersonal,614,322,843,817
17966,719.9424,228,Confederate_1,FullBody,1202,432,1315,579
17967,719.9825,226,Confederate_2,FullBody,1453,456,1617,774
17967,719.9825,227,3,FullBody,1385,422,1527,612
17967,719.9825,225,Target,Head,653,344,774,467
